40.4295706	-86.912583
	
40.4295709	-86.9125989
	
40.4299139	-86.9132091
	
40.4299133	-86.9132216
	
40.4299133	-86.9132216
	
40.4298954	-86.9132509
	
40.4263298	-86.9111281
	
40.4257964	-86.9081603
	
40.4253462	-86.9047577
	
40.4253462	-86.9047577
	
40.4253463	-86.9047568
	
40.4253463	-86.9047568
	
40.4253456	-86.9047583
	
40.4266824	-86.9213226
	
40.4254615	-86.9192767
	
40.4254615	-86.9192767
	
40.4254675	-86.9192862
	
40.4254578	-86.919301
	
40.4254578	-86.919301
	
40.4254584	-86.919307
	
40.4264137	-86.91948
	
40.4253516	-86.904715
	
40.425346	-86.9047267
	
40.425346	-86.9047267
	
40.4253444	-86.9047289
	
40.4253452	-86.9047422
	
40.4311041	-86.9123394
	
40.4311753	-86.9123931
	
40.4316662	-86.9350237
	
40.4316662	-86.9350237
	
40.4316662	-86.9350237
	
40.4316662	-86.9350237
	
40.4316662	-86.9350237
	
40.4319268	-86.9105062
	
40.4268389	-86.9081143
	
40.4253533	-86.9047666
	
40.4253533	-86.9047666
	
40.4253453	-86.9047655
	
40.425346	-86.9047655
	
40.4253538	-86.9047673
	
40.4253538	-86.9047673
	
40.4253532	-86.9047666
	
40.4253532	-86.9047666
	
40.4253464	-86.9047803
	
40.4253464	-86.9047803
	
40.425353	-86.9047655
	
40.425353	-86.9047655
	
40.4253528	-86.904765
	
40.4253529	-86.9047662
	
40.4253529	-86.9047662
	
40.4253463	-86.9047805
	
40.4253463	-86.9047805
	
40.4253503	-86.9047805
	
40.4253531	-86.9047662
	
40.4253531	-86.9047662
	
40.4253536	-86.904766
	
40.4253536	-86.904766
	
40.4253464	-86.9047809
	
40.4253464	-86.9047809
	
40.4253453	-86.9047658
	
40.4253562	-86.9047507
	
40.4253562	-86.9047507
	
40.4253562	-86.9047507
	
40.4253519	-86.9047403
	
40.4253533	-86.9047653
	
40.4253533	-86.9047653
	
40.4253462	-86.9047807
	
40.4248447	-86.9044344
	
40.4253387	-86.9047734
	
40.4253387	-86.9047731
	
40.4253456	-86.9047281
	
40.4253456	-86.9047281
	
40.4253453	-86.9047285
	
40.4253453	-86.9047268
	
40.4261463	-86.9084443
	
40.4307268	-86.9156079
	
40.4307802	-86.9156353
	
40.4307595	-86.915685
	
40.4307595	-86.915685
	
40.4295173	-86.9125047
	
40.4253446	-86.9047288
	
40.425344	-86.9047293
	
40.4253448	-86.9047285
	
40.4253448	-86.9047285
	
40.4332778	-86.888042
	
40.4253454	-86.9047285
	
40.4253454	-86.9047285
	
40.425345	-86.9047291
	
40.425345	-86.9047291
	
40.4253457	-86.9047287
	
40.4253457	-86.9047287
	
40.4253447	-86.9047275
	
40.4253447	-86.9047275
	
40.4252653	-86.9047374
	
40.4219333	-86.9033024
	
40.4239321	-86.9107325
	
40.4271938	-86.9130649
	
40.4271938	-86.9130649
	
40.4274032	-86.9130804
	
40.4274032	-86.9130804
	
40.427365	-86.9130665
	
40.427365	-86.9130665
	
40.4262483	-86.9150074
	
40.4263433	-86.9143021
	
40.4253561	-86.9048528
	
40.4253447	-86.9047268
	
40.4253447	-86.9047268
	
40.425345	-86.9047281
	
40.425345	-86.9047281
	
40.4253104	-86.9047121
	
40.425309	-86.9047211
	
40.4253523	-86.9047405
	
40.4275813	-86.9159779
	
40.4278693	-86.9202123
	
40.4278693	-86.9202123
	
40.4278726	-86.9202191
	
40.4278662	-86.9202275
	
40.4278662	-86.9202275
	
40.4278653	-86.9202323
	
40.4278653	-86.9202323
	
40.4278659	-86.9202286
	
40.4278659	-86.9202286
	
40.4225784	-86.9162365
	
40.4248371	-86.9122963
	
40.425746	-86.9091954
	
40.4253232	-86.9047289
	
40.4253232	-86.9047289
	
40.4252942	-86.9047142
	
40.4252803	-86.9047107
	
40.4252803	-86.9047107
	
40.4253182	-86.9047281
	
40.4252928	-86.904714
	
40.4252899	-86.9047207
	
40.425292	-86.9047145
	
40.4252916	-86.9047137
	
40.4250322	-86.9045175
	
40.4250322	-86.9045175
	
40.425292	-86.9047143
	
40.425292	-86.9047143
	
40.4252843	-86.9047256
	
40.4252843	-86.9047256
	
40.4252876	-86.9047309
	
40.4253436	-86.9047272
	
40.4253221	-86.9047274
	
40.4253067	-86.9047262
	
40.4253067	-86.9047262
	
40.4253527	-86.9047314
	
40.4253402	-86.9047468
	
40.4253105	-86.9047098
	
40.4287168	-86.9113636
	
40.4311633	-86.9122762
	
40.4312116	-86.9122706
	
40.4290516	-86.9142506
	
40.4257714	-86.9202291
	
40.4222877	-86.9214112
	
40.422015	-86.9208698
	
40.4220502	-86.9209109
	
40.4220747	-86.9210382
	
40.4237142	-86.9179997
	
40.4272395	-86.9135552
	
40.4274546	-86.9133021
	
40.4274546	-86.9133021
	
40.4274545	-86.9133188
	
40.4274535	-86.9133012
	
40.4299134	-86.9132217
	
40.429913	-86.9132107
	
40.429913	-86.9132107
	
40.4299138	-86.9132211
	
40.4299062	-86.9132206
	
40.4313278	-86.9140428
	
40.4253465	-86.9047732
	
40.4253455	-86.9047441
	
40.4253455	-86.9047441
	
40.4253534	-86.9047553
	
40.4267123	-86.9210328
	
40.4265098	-86.9202508
	
40.4260532	-86.9205777
	
40.4312083	-86.9122959
	
40.4311929	-86.9122583
	
40.4311922	-86.9122536
	
40.4311786	-86.9122498
	
40.4311637	-86.9122532
	
40.4311644	-86.9122562
	
40.431163	-86.9122554
	
40.4311702	-86.9122675
	
40.4311649	-86.9122567
	
40.4311701	-86.912242
	
40.4311649	-86.9122557
	
40.431172	-86.912262
	
40.4311646	-86.9122498
	
40.4311632	-86.912259
	
40.4311629	-86.912247
	
40.4311727	-86.9122413
	
40.4311639	-86.9122525
	
40.4311707	-86.9122434
	
40.431153	-86.9122361
	
40.4311555	-86.9122341
	
40.431168	-86.9122331
	
40.4311623	-86.9122544
	
40.4311636	-86.9122541
	
40.4310255	-86.9124629
	
40.4253466	-86.9047733
	
40.4253596	-86.9047374
	
40.425354	-86.9047654
	
40.4253534	-86.9047543
	
40.4253465	-86.9047941
	
40.4253457	-86.904766
	
40.4253389	-86.9047876
	
40.4253535	-86.904766
	
40.4253498	-86.9047555
	
40.4253465	-86.9047731
	
40.4253389	-86.9047725
	
40.4253502	-86.9047792
	
40.4253466	-86.9047799
	
40.4253465	-86.9047799
	
40.4253468	-86.9047949
	
40.4253499	-86.9047799
	
40.4253539	-86.9047661
	
40.4253503	-86.9047797
	
40.4253461	-86.9047954
	
40.4253433	-86.9047796
	
40.425354	-86.904765
	
40.4253503	-86.9047803
	
40.4253504	-86.9047802
	
40.4253458	-86.9047656
	
40.4253464	-86.9047652
	
40.4253573	-86.904777
	
40.4253222	-86.9048039
	
40.4253511	-86.9047803
	
40.4253544	-86.9047654
	
40.4253507	-86.9047812
	
40.425347	-86.904774
	
40.4253397	-86.9048107
	
40.4253459	-86.9047804
	
40.4253466	-86.9047807
	
40.4257997	-86.906801
	
40.4272869	-86.9202432
	
40.427619	-86.9214418
	
40.4276271	-86.9214528
	
40.4276281	-86.9214535
	
40.428881	-86.9212667
	
40.4275585	-86.9203054
	
40.4309101	-86.9162465
	
40.4310077	-86.9154432
	
40.4310076	-86.9154458
	
40.4310074	-86.9154427
	
40.4310072	-86.9154444
	
40.4306029	-86.9152824
	
40.4306029	-86.9152824
	
40.4307459	-86.9156029
	
40.4294556	-86.9125575
	
40.4294553	-86.9125506
	
40.42933	-86.9126809
	
40.4293284	-86.9126771
	
40.4293669	-86.9126797
	
40.4293839	-86.9125529
	
40.4293839	-86.9125529
	
40.429352	-86.912676
	
40.4290883	-86.9132186
	
40.426342	-86.9157448
	
40.426091	-86.915314
	
40.4253761	-86.9049408
	
40.4253389	-86.9047725
	
40.4253421	-86.9047534
	
40.4253441	-86.904729
	
40.4253441	-86.904729
	
40.4253318	-86.9047662
	
40.4253318	-86.9047662
	
40.4271687	-86.9130325
	
40.4274026	-86.9130655
	
40.4273902	-86.9130603
	
40.4274084	-86.9130747
	
40.4274158	-86.9130817
	
40.4273933	-86.9130682
	
40.4312286	-86.9123352
	
40.4312099	-86.9122628
	
40.4311926	-86.9122652
	
40.4311926	-86.9122652
	
40.4312001	-86.9123063
	
40.4312002	-86.9122566
	
40.4312002	-86.9122566
	
40.4283669	-86.9101257
	
40.425638	-86.9057612
	
40.4253594	-86.904788
	
40.4253447	-86.9047296
	
40.4227816	-86.9027141
	
40.4213983	-86.9014375
	
40.421494	-86.901538
	
40.4213704	-86.9016089
	
40.4214017	-86.9014784
	
40.4213934	-86.9016582
	
40.4213966	-86.9015232
	
40.4213951	-86.901468
	
40.4213874	-86.901602
	
40.4213936	-86.9016582
	
40.4256233	-86.9048808
	
40.4253446	-86.9047285
	
40.4253498	-86.904754
	
40.4252989	-86.9046999
	
40.425325	-86.9047132
	
40.4252927	-86.9047051
	
40.4252927	-86.9047051
	
40.4252739	-86.9047215
	
40.4252739	-86.9047215
	
40.4252739	-86.9047215
	
40.4252993	-86.904697
	
40.4253098	-86.9046997
	
40.4253098	-86.9046997
	
40.4253784	-86.904597
	
40.4253218	-86.9046843
	
40.4253074	-86.9046985
	
40.4253074	-86.9046985
	
40.4253074	-86.9046985
	
40.4252976	-86.9047008
	
40.4253014	-86.9047015
	
40.4253014	-86.9047015
	
40.4251207	-86.9044255
	
40.4253001	-86.9047051
	
40.4253001	-86.9047051
	
40.4249753	-86.9041274
	
40.4253114	-86.9047211
	
40.4253525	-86.9047517
	
40.4253525	-86.9047517
	
40.4311814	-86.9122529
	
40.4491732	-86.9032477
	
40.4487881	-86.9020275
	
40.4487886	-86.9020263
	
40.4487923	-86.9020133
	
40.4483063	-86.9019374
	
40.4482521	-86.9020011
	
40.4484241	-86.9021468
	
40.4484223	-86.9020545
	
40.4485893	-86.9021969
	
40.4488663	-86.9013188
	
40.4309171	-86.9121994
	
40.4253448	-86.904743
	
40.4253448	-86.904743
	
40.4253441	-86.904729
	
40.4253528	-86.9047387
	
40.4253534	-86.9047395
	
40.4253533	-86.904738
	
40.4253455	-86.9047269
	
40.425352	-86.9047387
	
40.4253537	-86.9047392
	
40.4253537	-86.9047392
	
40.4253533	-86.9047385
	
40.425102	-86.9046709
	
40.4211845	-86.9009003
	
40.4212311	-86.9009567
	
40.4212495	-86.9009862
	
40.4212175	-86.9009854
	
40.4212609	-86.9009448
	
40.4212476	-86.9009393
	
40.4224267	-86.9027598
	
40.4253197	-86.9047466
	
40.4253234	-86.9047273
	
40.4253287	-86.9047368
	
40.4253287	-86.9047368
	
40.4252736	-86.9047199
	
40.4253465	-86.9047427
	
40.4253465	-86.9047427
	
40.4253537	-86.9047286
	
40.4264443	-86.9108726
	
40.4264385	-86.910893
	
40.4264463	-86.910872
	
40.4264392	-86.9108938
	
40.4264392	-86.9108938
	
40.425062	-86.9112964
	
40.425062	-86.9112964
	
40.4251799	-86.91127
	
40.426074	-86.9147438
	
40.4259766	-86.9194447
	
40.4259766	-86.9194447
	
40.4254587	-86.9194389
	
40.4254587	-86.9194389
	
40.4254596	-86.9194421
	
40.4254615	-86.9194075
	
40.4257707	-86.9194259
	
40.4239299	-86.9144268
	
40.4208266	-86.9133705
	
40.4239658	-86.9077491
	
40.4253153	-86.9048519
	
40.4253113	-86.9047261
	
40.4253189	-86.9047256
	
40.4253189	-86.9047256
	
40.4253185	-86.9047262
	
40.4253095	-86.9047369
	
40.4253162	-86.9047256
	
40.4253076	-86.9047332
	
40.4253076	-86.9047332
	
40.4253063	-86.9047334
	
40.4253063	-86.9047334
	
40.4253004	-86.9047331
	
40.4253004	-86.9047331
	
40.425309	-86.9047223
	
40.425309	-86.9047223
	
40.4253201	-86.9047252
	
40.4253201	-86.9047252
	
40.4253075	-86.9047251
	
40.4253075	-86.9047251
	
40.4253103	-86.9047345
	
40.4253093	-86.9047327
	
40.4253093	-86.9047327
	
40.4253085	-86.904732
	
40.4253085	-86.904732
	
40.4252984	-86.9047336
	
40.4253178	-86.9047262
	
40.4253178	-86.9047262
	
40.4253051	-86.9047327
	
40.4253051	-86.9047327
	
40.4252984	-86.9047242
	
40.4252984	-86.9047242
	
40.425307	-86.9047238
	
40.425307	-86.9047238
	
40.4253021	-86.9047329
	
40.4253021	-86.9047329
	
40.4253073	-86.9047325
	
40.4253073	-86.9047325
	
40.4253099	-86.9047325
	
40.4253067	-86.9047342
	
40.4253067	-86.9047342
	
40.4253059	-86.9047226
	
40.4253006	-86.9047338
	
40.4253006	-86.9047338
	
40.4253193	-86.9047265
	
40.4253193	-86.9047265
	
40.4253212	-86.9047228
	
40.4253212	-86.9047228
	
40.4253014	-86.9047154
	
40.4253014	-86.9047154
	
40.4253196	-86.904725
	
40.4253196	-86.904725
	
40.4255721	-86.9054027
	
40.4306982	-86.913812
	
40.4307754	-86.915613
	
40.430767	-86.9156136
	
40.430767	-86.9156136
	
40.4307515	-86.9156785
	
40.4310167	-86.9150486
	
40.4308645	-86.9154251
	
40.4298087	-86.9156172
	
40.4299234	-86.9158025
	
40.4299335	-86.915806
	
40.4265142	-86.9157143
	
40.4265047	-86.9157237
	
40.4265047	-86.9157237
	
40.4265047	-86.9157237
	
40.4265047	-86.9157237
	
40.4257047	-86.916959
	
40.4265117	-86.915729
	
40.4265117	-86.915729
	
40.4265045	-86.9157396
	
40.4261306	-86.9152998
	
40.4264577	-86.9110618
	
40.4264577	-86.9110618
	
40.426455	-86.9110547
	
40.4308819	-86.9124042
	
40.431237	-86.9122433
	
40.4304337	-86.9126661
	
40.4274376	-86.9130852
	
40.4274222	-86.9130608
	
40.427404	-86.9130854
	
40.4273929	-86.9130778
	
40.4275731	-86.9131615
	
40.4275708	-86.9131531
	
40.4275708	-86.9131531
	
40.4275256	-86.9131191
	
40.4275596	-86.9131487
	
40.4271793	-86.9193491
	
40.4253378	-86.9047728
	
40.4253363	-86.9049638
	
40.425316	-86.9047257
	
40.4253102	-86.9047376
	
40.4253102	-86.9047376
	
40.4252917	-86.9047836
	
40.4254534	-86.9053095
	
40.4262427	-86.9153715
	
40.4275339	-86.9203154
	
40.4275339	-86.9203154
	
40.427551	-86.9203053
	
40.4275469	-86.920295
	
40.4275545	-86.9202901
	
40.4275504	-86.920276
	
40.4275503	-86.9202773
	
40.4270099	-86.9200064
	
40.4275507	-86.920307
	
40.4275509	-86.9203068
	
40.42755	-86.9202769
	
40.4275542	-86.9202918
	
40.4274718	-86.9198454
	
40.4173085	-86.8807663
	
40.4168822	-86.8252147
	
40.3703293	-86.7854637
	
40.2145256	-86.5998073
	
40.0518787	-86.4922278
	
39.9393647	-86.3451221
	
39.9417652	-86.2338584
	
39.9414352	-86.2345006
	
39.9414286	-86.2345121
	
39.9414348	-86.2345087
	
39.941428	-86.2345195
	
39.9429658	-86.2363144
	
39.8831411	-86.2087877
	
39.8247305	-86.1993549
	
39.9492017	-86.3520918
	
40.0806387	-86.5023393
	
40.2204588	-86.6051952
	
40.336488	-86.7597067
	
40.3945832	-86.8540587
	
40.394501	-86.8534379
	
40.3945286	-86.853506
	
40.3945882	-86.8535676
	
40.3946048	-86.8532065
	
40.4001044	-86.8567384
	
40.4173289	-86.8932754
	
40.4192795	-86.8951492
	
40.4192898	-86.8951237
	
40.4192822	-86.8951535
	
40.4192757	-86.8951189
	
40.419285	-86.8951503
	
40.4192624	-86.8951563
	
40.4182383	-86.8940188
	
40.4311229	-86.9123127
	
40.4254559	-86.9048615
	
40.4253258	-86.9048449
	
40.4253267	-86.904859
	
40.4253168	-86.9048229
	
40.4253168	-86.9048229
	
40.425326	-86.9048519
	
40.4253482	-86.9048519
	
40.4253254	-86.9048445
	
40.4253254	-86.9048445
	
40.4253314	-86.9047645
	
40.4253389	-86.9047721
	
40.4253383	-86.904772
	
40.4253383	-86.904772
	
40.4253454	-86.9047428
	
40.4253369	-86.9047405
	
40.4253305	-86.9047468
	
40.4253305	-86.9047468
	
40.425335	-86.9047619
	
40.425335	-86.9047619
	
40.4253414	-86.904754
	
40.4253414	-86.904754
	
40.4253372	-86.9047417
	
40.4253372	-86.9047417
	
40.425334	-86.9047622
	
40.4253413	-86.9047554
	
40.4253413	-86.9047554
	
40.4253349	-86.9047618
	
40.4253338	-86.9047618
	
40.4253338	-86.9047618
	
40.4253376	-86.904742
	
40.4253345	-86.9047622
	
40.4253345	-86.9047622
	
40.4253342	-86.9047479
	
40.4253342	-86.9047479
	
40.4253351	-86.9047624
	
40.4251403	-86.9042945
	
40.4251403	-86.9042945
	
40.4253377	-86.9047416
	
40.4253377	-86.9047416
	
40.4253461	-86.9047655
	
40.4253217	-86.904766
	
40.4253217	-86.904766
	
40.4253859	-86.9047009
	
40.4252743	-86.9047266
	
40.4252743	-86.9047266
	
40.4253059	-86.9047166
	
40.4480946	-86.9013472
	
40.4488518	-86.9022349
	
40.448844	-86.9022117
	
40.4488346	-86.9022577
	
40.4488549	-86.9022246
	
40.4488406	-86.9022655
	
40.4488394	-86.9022625
	
40.4351971	-86.8985269
	
40.4253552	-86.904697
	
40.4251591	-86.9049225
	
40.4253237	-86.9047655
	
40.4253266	-86.9047405
	
40.4531481	-86.9258995
	
40.4569793	-86.9338453
	
40.456848	-86.9333707
	
40.4564894	-86.9332145
	
40.4568082	-86.9327528
	
40.4573523	-86.9328425
	
40.4323198	-86.914762
	
40.4261036	-86.9293474
	
40.4253468	-86.9047799
	
40.4253468	-86.9047799
	
40.4253468	-86.9047799
	
40.4253452	-86.9047439
	
40.4253458	-86.9047581
	
40.4253459	-86.9047309
	
40.4253454	-86.90473
	
40.4253451	-86.9047284
	
40.4253451	-86.9047284
	
40.4253451	-86.9047284
	
40.4253457	-86.9047303
	
40.4253531	-86.9047402
	
40.4253456	-86.9047431
	
40.4253519	-86.9047397
	
40.425345	-86.9047286
	
40.4253461	-86.9047442
	
40.4253527	-86.9047399
	
40.4253527	-86.9047399
	
40.4253457	-86.9047299
	
40.4253457	-86.9047299
	
40.4253452	-86.9047284
	
40.4304191	-86.9109271
	
40.4312175	-86.9122518
	
40.4312332	-86.9122828
	
40.4312332	-86.9122828
	
40.4312106	-86.9122889
	
40.4312023	-86.9122749
	
40.4312325	-86.9123204
	
40.4312203	-86.912261
	
40.4312017	-86.9122833
	
40.4312017	-86.9122833
	
40.4312215	-86.9122612
	
40.4253481	-86.9047439
	
40.4253418	-86.9047539
	
40.4253418	-86.9047539
	
40.4253454	-86.9047293
	
40.4253443	-86.904731
	
40.4253443	-86.904731
	
40.4253445	-86.9047435
	
40.4253445	-86.9047435
	
40.4253375	-86.9047411
	
40.4253375	-86.9047411
	
40.4253453	-86.9047583
	
40.4253453	-86.9047583
	
40.425342	-86.9047544
	
40.4253372	-86.9047405
	
40.4253454	-86.9047445
	
40.4253454	-86.9047445
	
40.4253451	-86.9047441
	
40.4253451	-86.9047441
	
40.4253448	-86.9047298
	
40.4253448	-86.9047298
	
40.4253449	-86.904745
	
40.4253443	-86.9047446
	
40.4253443	-86.9047446
	
40.4253461	-86.904743
	
40.4253461	-86.904743
	
40.4253444	-86.9047438
	
40.4253447	-86.9047443
	
40.4253375	-86.9047409
	
40.4253375	-86.9047409
	
40.4253447	-86.904744
	
40.4253447	-86.904744
	
40.4253337	-86.9047342
	
40.4253337	-86.9047342
	
40.4255047	-86.9047556
	
40.425345	-86.904744
	
40.4253444	-86.9047304
	
40.4253987	-86.9047161
	
40.425138	-86.9046589
	
40.425138	-86.9046589
	
40.4249094	-86.9044077
	
40.4253199	-86.904722
	
40.4313884	-86.9183375
	
40.4319854	-86.9330731
	
40.4278397	-86.9201469
	
40.4246054	-86.9037625
	
40.4253534	-86.9047673
	
40.4253534	-86.9047673
	
40.4253227	-86.9047279
	
40.425322	-86.9047294
	
40.4257812	-86.9068482
	
40.4307648	-86.9156354
	
40.430739	-86.9156214
	
40.430739	-86.9156214
	
40.4307563	-86.915618
	
40.4293294	-86.9169792
	
40.4270722	-86.9197937
	
40.4270722	-86.9197937
	
40.4270729	-86.9197942
	
40.4270729	-86.9197942
	
40.4270743	-86.9197947
	
40.4270743	-86.9197947
	
40.4270727	-86.9197924
	
40.4270732	-86.919794
	
40.4265045	-86.9157396
	
40.4265114	-86.9157289
	
40.4265115	-86.9157288
	
40.4265047	-86.9157237
	
40.4265047	-86.9157237
	
40.4277431	-86.9131056
	
40.4277316	-86.9131016
	
40.4277316	-86.9131016
	
40.4277431	-86.9131057
	
40.4274204	-86.9130718
	
40.4274101	-86.9130745
	
40.4273884	-86.9130518
	
40.4273884	-86.9130518
	
40.425932	-86.9099634
	
40.4253408	-86.9047528
	
40.4247913	-86.8469396
	
40.3366803	-86.759192
	
40.1523105	-86.5361222
	
39.9886658	-86.404967
	
39.8439451	-86.250619
	
39.8423167	-86.1616663
	
39.8508866	-86.1455194
	
39.8509508	-86.1454871
	
39.8508851	-86.1455605
	
39.8509076	-86.1455214
	
39.8508729	-86.145491
	
39.8508303	-86.1454199
	
40.4253051	-86.9047332
	
40.4253246	-86.9047177
	
40.4283099	-86.9222722
	
40.4277302	-86.9226113
	
40.427709	-86.9225592
	
40.4276838	-86.9225364
	
40.4292056	-86.9122097
	
40.4253384	-86.9047394
	
40.4253444	-86.9047308
	
40.4253444	-86.9047308
	
40.4253226	-86.90473
	
40.4253327	-86.9047339
	
40.4253327	-86.9047339
	
40.4253335	-86.9047342
	
40.4253329	-86.9047288
	
40.4253329	-86.9047288
	
40.425345	-86.9047291
	
40.425345	-86.9047291
	
40.425352	-86.9047399
	
40.425352	-86.9047399
	
40.4253525	-86.9047389
	
40.4253443	-86.9047304
	
40.4253523	-86.9047386
	
40.4253523	-86.9047386
	
40.4253441	-86.9047298
	
40.4253441	-86.9047298
	
40.425345	-86.9047289
	
40.425345	-86.9047289
	
40.4253448	-86.9047299
	
40.4253448	-86.9047299
	
40.4253453	-86.9047438
	
40.4258342	-86.9066464
	
40.4264688	-86.9108718
	
40.4261683	-86.9109541
	
40.4261683	-86.9109541
	
40.4266263	-86.9107301
	
40.4265954	-86.9107673
	
40.4265954	-86.9107673
	
40.4266259	-86.9107296
	
40.426625	-86.9107305
	
40.4259045	-86.9081192
	
40.4289204	-86.9116427
	
40.4298404	-86.913348
	
40.4298404	-86.913348
	
40.4298088	-86.913377
	
40.4298067	-86.9133568
	
40.4298177	-86.9133597
	
40.4307506	-86.9138173
	
40.4245245	-86.9164051
	
40.427076	-86.9197867
	
40.4270731	-86.9197908
	
40.4270724	-86.9197819
	
40.4270724	-86.9197819
	
40.4311663	-86.9129802
	
40.4310543	-86.9122835
	
40.4253044	-86.9047329
	
40.4253528	-86.9047809
	
40.42527	-86.9047293
	
40.4253188	-86.9047239
	
40.4252812	-86.9047259
	
40.4253121	-86.9047254
	
40.4252822	-86.9047251
	
40.4253011	-86.9047324
	
40.4253083	-86.904725
	
40.4253012	-86.904733
	
40.4252853	-86.9047585
	
40.4253156	-86.9047161
	
40.4253156	-86.9047161
	
40.4253156	-86.9047161
	
40.4253004	-86.9047284
	
40.4253002	-86.9047289
	
40.4253122	-86.9047353
	
40.4253122	-86.9047353
	
40.4253226	-86.9047246
	
40.4253226	-86.9047246
	
40.4253336	-86.9047217
	
40.4253336	-86.9047217
	
40.4259576	-86.909106
	
40.4270022	-86.9190771
	
40.4276168	-86.9214299
	
40.4276241	-86.9214049
	
40.4275968	-86.9214363
	
40.4276706	-86.9196013
	
40.3980501	-86.8946774
	
40.4184246	-86.8957172
	
40.4253342	-86.9047469
	
40.4253342	-86.9047469
	
40.4311359	-86.9129841
	
40.4307677	-86.9156128
	
40.4307567	-86.9156171
	
40.4307567	-86.9156171
	
40.4307566	-86.9156126
	
40.4307566	-86.9156126
	
40.4310165	-86.9156547
	
40.4309704	-86.9156172
	
40.4310019	-86.9154549
	
40.4310446	-86.9154511
	
40.4310446	-86.9154511
	
40.4310627	-86.9155175
	
40.4310159	-86.9156465
	
40.4311034	-86.9155519
	
40.4264885	-86.9157285
	
40.4265079	-86.9157287
	
40.4265097	-86.9157285
	
40.4265097	-86.9157285
	
40.4265041	-86.9157231
	
40.4272423	-86.912165
	
40.4275996	-86.9131833
	
40.4275992	-86.9131838
	
40.4275785	-86.9131905
	
40.4274014	-86.913056
	
40.4274093	-86.9130734
	
40.4274093	-86.9130734
	
40.4273741	-86.9130511
	
40.4261055	-86.9122231
	
40.4253447	-86.9047282
	
40.4253447	-86.9047282
	
40.4253454	-86.904728
	
40.4183512	-86.9008882
	
40.4253444	-86.9047294
	
40.4253444	-86.9047294
	
40.4253441	-86.9047299
	
40.4253382	-86.904739
	
40.425345	-86.9047294
	
40.4253344	-86.9047326
	
40.4253339	-86.9047331
	
40.4253333	-86.9047302
	
40.4253451	-86.9047296
	
40.4253456	-86.9047287
	
40.4253446	-86.9047288
	
40.425346	-86.9047275
	
40.4253442	-86.9047282
	
